customerID,gender,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,PaymentMethod,tenure_group,Churn
2674-MLXMN,Female,71,99.65,6951.15,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,No
9708-HPXWZ,Male,5,45.40,214.75,Month-to-month,DSL,"Credit card (automatic)",New,No
6992-TKNYO,Male,38,69.00,2669.45,"One year",DSL,"Credit card (automatic)",Loyal,No
4468-YDOVK,Male,5,48.65,235.20,Month-to-month,DSL,"Bank transfer (automatic)",New,No
3754-DXMRT,Male,2,44.15,92.65,Month-to-month,DSL,"Electronic check",New,Yes
5792-JALQC,Female,52,59.85,3103.25,"Two year",DSL,"Bank transfer (automatic)",Loyal,No
7130-VTEWQ,Female,8,75.75,606.25,Month-to-month,"Fiber optic","Electronic check",Mid,Yes
2200-DSAAL,Female,68,80.65,5330.20,"Two year",DSL,"Electronic check",Loyal,No
9351-LZYGF,Female,42,66.40,2727.80,Month-to-month,DSL,"Credit card (automatic)",Loyal,No
4366-CTOUZ,Female,50,100.20,5038.45,"Two year","Fiber optic","Mailed check",Loyal,No
7903-CMPEY,Male,1,80.30,80.30,Month-to-month,"Fiber optic","Electronic check",New,Yes
1518-OMDIK,Male,33,44.55,1462.60,Month-to-month,DSL,"Credit card (automatic)",Loyal,No
0595-ITUDF,Male,64,91.80,5960.50,Month-to-month,"Fiber optic","Electronic check",Loyal,No
6996-KNSML,Female,1,74.90,74.90,Month-to-month,"Fiber optic","Electronic check",New,Yes
0096-BXERS,Female,6,50.35,314.55,Month-to-month,DSL,"Electronic check",New,No
6253-WRFHY,Male,13,64.75,877.35,"One year",DSL,"Electronic check",Loyal,No
9133-AYJZG,Female,23,98.70,2249.10,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,No
2675-OTVVJ,Male,31,89.45,2807.65,Month-to-month,"Fiber optic","Electronic check",Loyal,No
8680-CGLTP,Male,29,58.75,1696.20,"One year",DSL,"Electronic check",Loyal,No
5018-GWURO,Female,56,85.60,4902.80,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,No
6741-QRLUP,Female,63,80.30,4995.35,"Two year",DSL,"Credit card (automatic)",Loyal,No
4737-HOBAX,Male,63,79.80,5034.05,"Two year",DSL,"Credit card (automatic)",Loyal,No
0537-QYZZN,Male,24,79.85,1857.75,Month-to-month,"Fiber optic","Electronic check",Loyal,No
3340-QBBFM,Male,36,54.10,1992.85,"One year",DSL,"Credit card (automatic)",Loyal,No
1704-NRWYE,Female,9,80.85,751.65,Month-to-month,"Fiber optic","Electronic check",Mid,Yes
2592-SEIFQ,Male,3,24.75,66.95,Month-to-month,DSL,"Electronic check",New,Yes
8200-KLNYW,Female,21,80.90,1714.95,"One year",DSL,"Mailed check",Loyal,No
9896-UYMIE,Male,66,114.30,7383.70,"One year","Fiber optic","Bank transfer (automatic)",Loyal,No
0853-NWIFK,Female,45,100.30,4483.95,"One year","Fiber optic","Electronic check",Loyal,No
8212-CRQXP,Female,22,80.00,1706.45,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,No
7691-XVTZH,Female,68,89.95,5974.30,"Two year","Fiber optic","Bank transfer (automatic)",Loyal,No
7481-ATQQS,Female,49,90.85,4515.85,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,Yes
2277-VWCNI,Female,4,48.75,179.85,Month-to-month,DSL,"Mailed check",New,No
1088-CNNKB,Male,63,80.00,5040.20,"One year",DSL,"Credit card (automatic)",Loyal,No
8642-GVWRF,Female,2,79.70,165.00,Month-to-month,"Fiber optic","Bank transfer (automatic)",New,Yes
3400-ESFUW,Male,55,57.55,3046.40,"Two year",DSL,"Bank transfer (automatic)",Loyal,Yes
1482-OXZSY,Male,30,100.40,2936.25,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,No
0377-JBKKT,Male,22,57.95,1271.80,Month-to-month,DSL,"Mailed check",Loyal,No
5778-BVOFB,Female,9,59.50,530.05,Month-to-month,DSL,"Bank transfer (automatic)",Mid,No
2057-ZBLPD,Female,21,86.50,1808.70,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
0228-MAUWC,Male,19,59.55,1144.60,Month-to-month,DSL,"Electronic check",Loyal,No
5502-RLUYV,Female,69,103.95,7446.90,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
0023-HGHWL,Male,1,25.10,25.10,Month-to-month,DSL,"Electronic check",New,Yes
7663-YJHSN,Female,72,103.95,7556.90,"Two year","Fiber optic","Bank transfer (automatic)",Loyal,No
4915-BFSXL,Male,70,68.95,4858.70,"Two year",DSL,"Credit card (automatic)",Loyal,No
3086-RUCRN,Female,66,103.10,6595.00,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,No
5215-LNLDJ,Female,7,24.70,149.05,Month-to-month,DSL,"Electronic check",Mid,No
7576-JMYWV,Female,46,110.20,4972.10,Month-to-month,"Fiber optic","Electronic check",Loyal,No
9039-RBEEE,Male,39,48.95,1880.85,Month-to-month,DSL,"Credit card (automatic)",Loyal,Yes
0257-KXZGU,Female,32,62.45,2045.55,Month-to-month,DSL,"Bank transfer (automatic)",Loyal,No
1307-ATKGB,Male,24,89.55,2187.15,Month-to-month,"Fiber optic","Electronic check",Loyal,No
8417-FMLZI,Male,6,83.55,477.55,Month-to-month,"Fiber optic","Credit card (automatic)",New,Yes
3714-XPXBW,Female,37,78.90,2976.95,Month-to-month,DSL,"Credit card (automatic)",Loyal,No
2824-DXNKN,Female,72,71.45,5025.85,"Two year",DSL,"Bank transfer (automatic)",Loyal,No
5227-JSCFE,Male,71,46.35,3353.40,"Two year",DSL,"Credit card (automatic)",Loyal,No
0848-ZGQIJ,Female,16,94.65,1461.15,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,No
3621-CHYVB,Female,57,49.90,2782.40,Month-to-month,DSL,"Bank transfer (automatic)",Loyal,No
1792-UXAFY,Female,17,89.15,1496.90,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
0420-TXVSG,Male,66,66.10,4428.45,"Two year",DSL,"Credit card (automatic)",Loyal,No
6217-TOWGS,Female,17,75.40,1322.55,Month-to-month,DSL,"Bank transfer (automatic)",Loyal,No
0515-YPMCW,Male,1,70.45,70.45,Month-to-month,"Fiber optic","Mailed check",New,Yes
0378-XSZPU,Male,58,60.30,3563.80,"One year",DSL,"Credit card (automatic)",Loyal,Yes
1544-JJMYL,Male,27,69.35,1927.30,"One year",DSL,"Credit card (automatic)",Loyal,No
4636-JGAAI,Male,34,88.85,3000.25,Month-to-month,"Fiber optic","Mailed check",Loyal,No
6874-SGLHU,Male,30,97.00,3021.30,"One year","Fiber optic","Bank transfer (automatic)",Loyal,No
5951-AOFIH,Male,33,66.40,2245.40,Month-to-month,DSL,"Credit card (automatic)",Loyal,No
4729-XKASR,Male,1,24.75,24.75,Month-to-month,DSL,"Electronic check",New,Yes
3059-NGMXB,Male,14,69.20,944.65,Month-to-month,DSL,"Mailed check",Loyal,No
8652-YHIYU,Female,16,79.50,1264.20,"One year","Fiber optic","Credit card (automatic)",Loyal,No
5278-PNYOX,Female,49,100.65,4917.75,"Two year","Fiber optic","Credit card (automatic)",Loyal,No
5449-FIBXJ,Male,19,103.30,2012.70,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
3486-HOOGQ,Female,70,79.70,5743.30,"Two year",DSL,"Bank transfer (automatic)",Loyal,No
5061-PBXFW,Female,32,61.40,1864.65,Month-to-month,DSL,"Bank transfer (automatic)",Loyal,No
8630-FJLIB,Female,18,69.80,1221.65,Month-to-month,"Fiber optic","Electronic check",Loyal,No
3891-NLXJB,Male,37,40.55,1390.85,"Two year",DSL,"Mailed check",Loyal,No
4749-OJKQU,Female,4,75.65,302.35,Month-to-month,"Fiber optic","Electronic check",New,No
0577-WHMEV,Female,16,90.70,1374.90,Month-to-month,"Fiber optic","Electronic check",Loyal,No
5453-AXEPF,Male,17,80.50,1336.90,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,No
3639-XJHKQ,Female,19,60.60,1297.80,Month-to-month,DSL,"Electronic check",Loyal,No
3716-LRGXK,Male,60,101.15,6067.40,"Two year","Fiber optic","Credit card (automatic)",Loyal,No
3397-AVTKU,Male,43,60.00,2548.55,"Two year",DSL,"Electronic check",Loyal,No
9837-BMCLM,Male,3,78.50,242.05,Month-to-month,"Fiber optic","Electronic check",New,Yes
2672-OJQZP,Female,1,44.75,44.75,Month-to-month,DSL,"Mailed check",New,No
3134-DSHVC,Female,63,98.00,6218.45,"Two year","Fiber optic","Credit card (automatic)",Loyal,No
6161-UUUTA,Male,3,79.90,260.90,Month-to-month,"Fiber optic","Electronic check",New,Yes
7821-DPRQE,Male,68,107.70,7320.90,Month-to-month,"Fiber optic","Electronic check",Loyal,No
6543-XRMYR,Female,30,99.70,2967.35,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
2001-EWBQU,Female,60,104.70,6333.80,"Two year","Fiber optic","Electronic check",Loyal,No
4925-LMHOK,Male,15,58.60,939.70,Month-to-month,DSL,"Credit card (automatic)",Loyal,Yes
1608-GMEWB,Male,45,93.90,4200.25,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,No
6695-AMZUF,Female,70,86.45,5950.20,"Two year",DSL,"Credit card (automatic)",Loyal,No
1455-UGQVH,Male,10,98.50,1037.75,Month-to-month,"Fiber optic","Electronic check",Mid,Yes
8280-MQRQN,Female,1,50.45,50.45,Month-to-month,DSL,"Mailed check",New,Yes
7611-YKYTC,Male,22,75.00,1573.95,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,No
2037-SGXHH,Male,38,94.65,3624.30,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
3178-FESZO,Female,1,100.25,100.25,Month-to-month,"Fiber optic","Credit card (automatic)",New,Yes
0365-GXEZS,Male,18,78.20,1468.75,Month-to-month,"Fiber optic","Electronic check",Loyal,No
0082-OQIQY,Male,29,94.20,2607.60,Month-to-month,"Fiber optic","Electronic check",Loyal,No
6087-MVHJH,Female,16,88.45,1422.10,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
4603-JANFB,Male,1,69.85,69.85,Month-to-month,"Fiber optic","Electronic check",New,Yes
3018-TFTSU,Male,12,81.70,858.60,Month-to-month,"Fiber optic","Bank transfer (automatic)",Mid,Yes
3606-SBKRY,Male,31,50.05,1523.40,"One year",DSL,"Electronic check",Loyal,No
4806-KEXQR,Male,4,79.90,324.30,Month-to-month,"Fiber optic","Electronic check",New,Yes
0667-NSRGI,Female,48,69.55,3435.60,"One year",DSL,"Mailed check",Loyal,No
6893-ODYYE,Male,50,90.10,4549.45,"One year","Fiber optic","Credit card (automatic)",Loyal,No
8242-JSVBO,Male,7,44.65,322.50,Month-to-month,DSL,"Bank transfer (automatic)",Mid,No
2479-BRAMR,Male,41,83.75,3273.55,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,Yes
9541-ZPSEA,Male,68,80.35,5375.15,"Two year","Fiber optic","Credit card (automatic)",Loyal,No
2665-NPTGL,Female,26,98.10,2510.70,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,No
1139-WUOAH,Male,57,53.35,3090.05,"Two year",DSL,"Credit card (automatic)",Loyal,No
6937-GCDGQ,Male,19,48.95,955.60,"One year",DSL,"Bank transfer (automatic)",Loyal,No
0988-JRWWP,Female,3,54.20,140.40,Month-to-month,DSL,"Electronic check",New,No
7908-QCBCA,Female,1,69.40,69.40,Month-to-month,"Fiber optic","Mailed check",New,Yes
8644-XYTSV,Male,42,40.15,1626.05,Month-to-month,DSL,"Bank transfer (automatic)",Loyal,No
6711-FLDFB,Female,7,74.90,541.15,Month-to-month,"Fiber optic","Electronic check",Mid,Yes
7465-ZZRVX,Male,1,70.35,70.35,Month-to-month,"Fiber optic","Electronic check",New,No
7975-JMZNT,Male,66,91.70,6075.90,"Two year",DSL,"Bank transfer (automatic)",Loyal,No
7251-XFOIL,Female,61,89.20,5500.60,Month-to-month,"Fiber optic","Mailed check",Loyal,No
3714-JTVOV,Female,42,74.15,3229.40,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,Yes
8259-DZLIZ,Female,64,53.85,3399.85,"One year",DSL,"Bank transfer (automatic)",Loyal,No
0442-ZXKVS,Female,54,115.60,6431.05,"One year","Fiber optic","Bank transfer (automatic)",Loyal,No
0225-ZORZP,Male,3,84.30,235.05,Month-to-month,"Fiber optic","Electronic check",New,No
4702-IOQDC,Female,1,70.10,70.10,Month-to-month,"Fiber optic","Electronic check",New,Yes
9489-JMTTN,Female,72,89.75,6595.90,"Two year",DSL,"Credit card (automatic)",Loyal,No
0575-CUQOV,Male,60,97.95,5867.00,"One year","Fiber optic","Electronic check",Loyal,No
6178-KFNHS,Female,12,78.30,909.25,Month-to-month,"Fiber optic","Electronic check",Mid,Yes
2830-LEWOA,Male,61,103.90,6449.15,"One year","Fiber optic","Credit card (automatic)",Loyal,No
1264-BYWMS,Male,55,96.80,5283.95,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
9658-WYUFB,Female,17,94.40,1617.50,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
5329-KRDTM,Male,72,77.35,5396.25,"Two year",DSL,"Credit card (automatic)",Loyal,No
7797-EJMDP,Female,8,66.05,574.50,Month-to-month,DSL,"Bank transfer (automatic)",Mid,No
2013-SGDXK,Female,1,84.30,84.30,Month-to-month,"Fiber optic","Electronic check",New,Yes
6368-NWMCE,Female,38,68.15,2656.30,Month-to-month,DSL,"Credit card (automatic)",Loyal,No
3633-CDBUW,Male,17,80.85,1445.95,"One year",DSL,"Electronic check",Loyal,No
0707-HOVVN,Female,70,75.50,5212.65,"Two year",DSL,"Bank transfer (automatic)",Loyal,No
8580-QVLOC,Female,72,92.45,6440.25,"Two year",DSL,"Credit card (automatic)",Loyal,Yes
3956-MGXOG,Female,28,80.60,2244.95,Month-to-month,"Fiber optic","Electronic check",Loyal,No
9274-UARKJ,Female,15,83.20,1130.00,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,No
4077-HWUYD,Male,72,87.55,6463.15,"Two year",DSL,"Bank transfer (automatic)",Loyal,No
2012-NWRPA,Female,11,99.55,1131.20,Month-to-month,"Fiber optic","Electronic check",Mid,Yes
8808-ELEHO,Male,8,81.25,585.95,Month-to-month,"Fiber optic","Electronic check",Mid,Yes
0103-CSITQ,Female,57,109.40,6252.70,"One year","Fiber optic","Bank transfer (automatic)",Loyal,No
8671-KKKOS,Female,46,45.55,2062.15,Month-to-month,DSL,"Electronic check",Loyal,No
9518-XXBXE,Male,10,75.30,720.45,Month-to-month,"Fiber optic","Electronic check",Mid,No
3934-HXCFZ,Male,23,99.25,2186.40,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
6578-KRMAW,Male,32,93.40,2979.30,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,No
4860-IJUDE,Male,13,73.75,956.65,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,No
7666-WKRON,Female,39,80.45,3201.55,"Two year","Fiber optic","Electronic check",Loyal,Yes
9688-YGXVR,Female,44,88.15,3973.20,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,No
0423-UDIJQ,Male,9,49.20,447.90,Month-to-month,DSL,"Mailed check",Mid,No
4910-AQFFX,Male,9,79.35,661.25,Month-to-month,"Fiber optic","Bank transfer (automatic)",Mid,Yes
2154-KVJFF,Female,15,79.75,1111.85,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
5360-LJCNJ,Female,71,105.15,7555.00,"Two year","Fiber optic","Bank transfer (automatic)",Loyal,No
2607-FBDFF,Male,1,49.00,49.00,Month-to-month,DSL,"Credit card (automatic)",New,No
9647-ERGBE,Female,30,100.05,3046.15,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
3428-XZMAZ,Male,1,69.35,69.35,Month-to-month,"Fiber optic","Electronic check",New,Yes
1100-DDVRV,Male,17,49.80,836.35,Month-to-month,DSL,"Mailed check",Loyal,No
0378-TOVMS,Female,3,85.80,272.20,Month-to-month,"Fiber optic","Electronic check",New,Yes
4355-HBJHH,Male,67,79.70,5293.40,"Two year",DSL,"Electronic check",Loyal,Yes
9058-CBREO,Female,1,50.55,50.55,Month-to-month,DSL,"Mailed check",New,Yes
9029-FEGVJ,Female,32,79.30,2570.00,Month-to-month,"Fiber optic","Mailed check",Loyal,No
0318-QUUOB,Male,1,80.55,80.55,Month-to-month,"Fiber optic","Electronic check",New,Yes
6145-NNPNO,Female,1,44.15,44.15,Month-to-month,DSL,"Bank transfer (automatic)",New,No
5520-FVEWJ,Female,12,84.50,916.90,Month-to-month,"Fiber optic","Electronic check",Mid,Yes
5339-TJFEK,Male,62,105.50,6487.20,Month-to-month,"Fiber optic","Electronic check",Loyal,No
5572-ZDXHY,Female,22,84.30,1855.65,Month-to-month,"Fiber optic","Mailed check",Loyal,Yes
2074-GUHPQ,Female,17,92.70,1556.85,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,No
5827-MWCZK,Male,56,96.95,5432.20,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,No
5914-XRFQB,Male,72,115.80,8424.90,"Two year","Fiber optic","Bank transfer (automatic)",Loyal,No
4329-YPDDQ,Male,20,108.20,2203.70,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,No
3750-CKVKH,Male,2,67.75,116.65,Month-to-month,"Fiber optic","Electronic check",New,Yes
5944-UGLLK,Male,53,54.90,3045.75,"One year",DSL,"Credit card (automatic)",Loyal,No
8063-GBATB,Female,27,85.25,2287.25,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
2252-ISRNH,Male,9,90.35,767.90,"One year","Fiber optic","Electronic check",Mid,No
9415-TPKRV,Female,8,55.75,446.80,Month-to-month,DSL,"Electronic check",Mid,No
5322-TEUJK,Female,71,114.60,8100.25,"Two year","Fiber optic","Bank transfer (automatic)",Loyal,No
4547-KQRTM,Female,10,80.05,830.70,Month-to-month,"Fiber optic","Bank transfer (automatic)",Mid,Yes
1866-DIOQZ,Female,71,66.80,4689.15,"One year",DSL,"Bank transfer (automatic)",Loyal,No
8375-KVTHK,Male,68,100.30,6754.35,"One year","Fiber optic","Electronic check",Loyal,No
2697-NQBPF,Male,34,105.35,3540.65,Month-to-month,"Fiber optic","Electronic check",Loyal,No
3709-OIJEA,Male,26,85.20,2184.60,"One year","Fiber optic","Electronic check",Loyal,No
7639-SUPCW,Female,22,48.80,1054.60,Month-to-month,DSL,"Credit card (automatic)",Loyal,Yes
0599-XNYDO,Female,20,69.80,1540.35,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,No
6377-WHAOX,Female,60,106.15,6411.25,Month-to-month,"Fiber optic","Electronic check",Loyal,No
8999-XXGNS,Female,72,105.75,7629.85,"One year","Fiber optic","Credit card (automatic)",Loyal,No
0471-ARVMX,Female,62,104.85,6312.90,"One year","Fiber optic","Electronic check",Loyal,No
7766-CLTIC,Female,10,60.95,629.55,Month-to-month,DSL,"Mailed check",Mid,No
5650-YLIBA,Male,31,81.15,2640.55,Month-to-month,"Fiber optic","Electronic check",Loyal,No
6122-LJADA,Male,70,90.15,6237.05,"Two year",DSL,"Credit card (automatic)",Loyal,No
2400-XIWIO,Female,71,90.10,6310.90,"Two year",DSL,"Electronic check",Loyal,No
7524-VRLPL,Male,69,74.10,5031.00,"Two year",DSL,"Credit card (automatic)",Loyal,No
1069-XAIEM,Female,1,85.05,85.05,Month-to-month,"Fiber optic","Electronic check",New,Yes
7569-NMZYQ,Female,72,118.75,8672.45,"Two year","Fiber optic","Bank transfer (automatic)",Loyal,No
5201-USSQZ,Female,26,85.90,2196.45,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,No
2105-PHWON,Female,33,95.00,3008.15,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,No
4884-TVUQF,Female,57,101.30,5779.60,"Two year","Fiber optic","Credit card (automatic)",Loyal,No
4658-HCOHW,Female,21,102.80,2110.15,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
2211-RMNHO,Female,68,85.30,5560.00,"Two year",DSL,"Bank transfer (automatic)",Loyal,No
2432-TFSMK,Male,18,89.60,1633.00,"One year","Fiber optic","Credit card (automatic)",Loyal,No
3440-JPSCL,Female,6,99.95,547.65,Month-to-month,"Fiber optic","Mailed check",New,Yes
4929-ROART,Male,18,56.25,969.85,Month-to-month,DSL,"Mailed check",Loyal,No
1834-ABKHQ,Female,52,50.95,2610.65,"One year",DSL,"Bank transfer (automatic)",Loyal,No
1741-WTPON,Male,56,115.85,6567.90,"Two year","Fiber optic","Mailed check",Loyal,No
3932-IJWDZ,Male,45,103.65,4747.85,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,No
3594-KADLU,Male,3,35.10,101.10,Month-to-month,DSL,"Mailed check",New,No
8065-BVEPF,Male,65,99.10,6496.15,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,No
3796-ENZGF,Male,63,67.25,4234.15,"Two year",DSL,"Mailed check",Loyal,No
2853-CWQFQ,Male,1,59.55,59.55,Month-to-month,DSL,"Mailed check",New,No
0813-TAXXS,Male,55,77.80,4323.35,"Two year",DSL,"Bank transfer (automatic)",Loyal,No
2519-TWKFS,Male,25,55.10,1466.10,"One year",DSL,"Mailed check",Loyal,No
2889-FPWRM,Male,72,117.80,8684.80,"One year","Fiber optic","Bank transfer (automatic)",Loyal,Yes
6723-CEGQI,Female,65,45.25,2933.95,"Two year",DSL,"Mailed check",Loyal,No
6987-XQSJT,Female,54,79.50,4370.25,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
9499-XPZXM,Female,72,64.75,4804.75,"Two year",DSL,"Bank transfer (automatic)",Loyal,No
4338-EYCER,Male,21,54.60,1125.20,Month-to-month,DSL,"Bank transfer (automatic)",Loyal,No
6350-XFYGW,Male,4,94.75,422.40,Month-to-month,"Fiber optic","Electronic check",New,No
4290-BSXUX,Male,3,79.65,251.75,Month-to-month,"Fiber optic","Bank transfer (automatic)",New,Yes
8513-OLYGY,Male,72,115.80,8332.15,"Two year","Fiber optic","Credit card (automatic)",Loyal,No
0311-QYWSS,Female,6,49.45,314.60,Month-to-month,DSL,"Electronic check",New,No
8705-DWKTI,Male,52,83.80,4331.40,Month-to-month,"Fiber optic","Credit card (automatic)",Loyal,No
8755-IWJHN,Male,69,95.35,6382.00,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,No
0325-XBFAC,Male,8,94.70,740.30,Month-to-month,"Fiber optic","Electronic check",Mid,Yes
4480-QQRHC,Female,8,74.05,600.15,Month-to-month,"Fiber optic","Bank transfer (automatic)",Mid,No
0929-PECLO,Female,63,89.60,5538.80,Month-to-month,"Fiber optic","Bank transfer (automatic)",Loyal,No
3680-CTHUH,Male,60,116.60,7049.50,"One year","Fiber optic","Credit card (automatic)",Loyal,No
1202-KKGFU,Female,12,54.20,690.50,Month-to-month,DSL,"Bank transfer (automatic)",Mid,No
1852-XEMDW,Male,22,65.05,1427.55,Month-to-month,DSL,"Mailed check",Loyal,No
2462-XIIJB,Male,5,92.50,452.70,Month-to-month,"Fiber optic","Electronic check",New,Yes
9470-YFUYI,Male,71,71.00,5012.10,"One year",DSL,"Bank transfer (automatic)",Loyal,No
7817-BOQPW,Female,2,75.55,166.30,Month-to-month,"Fiber optic","Electronic check",New,Yes
7402-EYFXX,Male,26,93.60,2404.10,Month-to-month,"Fiber optic","Electronic check",Loyal,No
1853-UDXBW,Male,1,70.00,70.00,Month-to-month,"Fiber optic","Electronic check",New,Yes
9895-VFOXH,Female,1,24.40,24.40,Month-to-month,DSL,"Mailed check",New,No
5458-CQJTA,Male,65,74.80,4820.15,"Two year",DSL,"Bank transfer (automatic)",Loyal,Yes
1230-QAJDW,Male,3,65.25,209.90,Month-to-month,DSL,"Mailed check",New,No
5701-ZIKJE,Male,13,50.55,610.75,Month-to-month,DSL,"Mailed check",Loyal,No
5219-YIPTK,Female,33,104.40,3409.60,Month-to-month,"Fiber optic","Electronic check",Loyal,Yes
5032-MIYKT,Female,1,70.70,70.70,Month-to-month,"Fiber optic","Mailed check",New,No
