,tenure,MonthlyCharges,TotalCharges,gender_Male,Contract_One year,Contract_Two year,InternetService_Fiber optic,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_Mid,tenure_group_New,Churn_Yes
3509,72,89.75,6595.9,False,False,True,False,True,False,False,False,False,False
3510,60,97.95,5867.0,True,True,False,True,False,True,False,False,False,False
3511,12,78.3,909.25,False,False,False,True,False,True,False,True,False,True
3512,61,103.9,6449.15,True,True,False,True,True,False,False,False,False,False
3513,55,96.8,5283.95,True,False,False,True,False,True,False,False,False,True
3514,17,94.4,1617.5,False,False,False,True,False,True,False,False,False,True
3515,72,77.35,5396.25,True,False,True,False,True,False,False,False,False,False
3516,8,66.05,574.5,False,False,False,False,False,False,False,True,False,False
3517,1,84.3,84.3,False,False,False,True,False,True,False,False,True,True
3518,38,68.15,2656.3,False,False,False,False,True,False,False,False,False,False
3519,17,80.85,1445.95,True,True,False,False,False,True,False,False,False,False
3520,70,75.5,5212.65,False,False,True,False,False,False,False,False,False,False
3521,72,92.45,6440.25,False,False,True,False,True,False,False,False,False,True
3522,28,80.6,2244.95,False,False,False,True,False,True,False,False,False,False
3523,15,83.2,1130.0,False,False,False,True,False,False,False,False,False,False
3524,72,87.55,6463.15,True,False,True,False,False,False,False,False,False,False
3525,11,99.55,1131.2,False,False,False,True,False,True,False,True,False,True
3526,8,81.25,585.95,True,False,False,True,False,True,False,True,False,True
3527,57,109.4,6252.7,False,True,False,True,False,False,False,False,False,False
3528,46,45.55,2062.15,False,False,False,False,False,True,False,False,False,False
3529,10,75.3,720.45,True,False,False,True,False,True,False,True,False,False
3530,23,99.25,2186.4,True,False,False,True,False,True,False,False,False,True
3531,32,93.4,2979.3,True,False,False,True,True,False,False,False,False,False
3532,13,73.75,956.65,True,False,False,True,True,False,False,False,False,False
3533,39,80.45,3201.55,False,False,True,True,False,True,False,False,False,True
3534,44,88.15,3973.2,False,False,False,True,True,False,False,False,False,False
3535,9,49.2,447.9,True,False,False,False,False,False,True,True,False,False
3536,9,79.35,661.25,True,False,False,True,False,False,False,True,False,True
3537,15,79.75,1111.85,False,False,False,True,False,True,False,False,False,True
3538,71,105.15,7555.0,False,False,True,True,False,False,False,False,False,False
3539,1,49.0,49.0,True,False,False,False,True,False,False,False,True,False
3540,30,100.05,3046.15,False,False,False,True,False,True,False,False,False,True
3541,1,69.35,69.35,True,False,False,True,False,True,False,False,True,True
3542,17,49.8,836.35,True,False,False,False,False,False,True,False,False,False
3543,3,85.8,272.2,False,False,False,True,False,True,False,False,True,True
3544,67,79.7,5293.4,True,False,True,False,False,True,False,False,False,True
3545,1,50.55,50.55,False,False,False,False,False,False,True,False,True,True
3546,32,79.3,2570.0,False,False,False,True,False,False,True,False,False,False
3547,1,80.55,80.55,True,False,False,True,False,True,False,False,True,True
3548,1,44.15,44.15,False,False,False,False,False,False,False,False,True,False
3549,12,84.5,916.9,False,False,False,True,False,True,False,True,False,True
3550,62,105.5,6487.2,True,False,False,True,False,True,False,False,False,False
3551,22,84.3,1855.65,False,False,False,True,False,False,True,False,False,True
3552,17,92.7,1556.85,False,False,False,True,True,False,False,False,False,False
3553,56,96.95,5432.2,True,False,False,True,True,False,False,False,False,False
3554,72,115.8,8424.9,True,False,True,True,False,False,False,False,False,False
3555,20,108.2,2203.7,True,False,False,True,False,False,False,False,False,False
3556,2,67.75,116.65,True,False,False,True,False,True,False,False,True,True
3557,53,54.9,3045.75,True,True,False,False,True,False,False,False,False,False
3558,27,85.25,2287.25,False,False,False,True,False,True,False,False,False,True
3559,9,90.35,767.9,True,True,False,True,False,True,False,True,False,False
3560,8,55.75,446.8,False,False,False,False,False,True,False,True,False,False
3561,71,114.6,8100.25,False,False,True,True,False,False,False,False,False,False
3562,10,80.05,830.7,False,False,False,True,False,False,False,True,False,True
3563,71,66.8,4689.15,False,True,False,False,False,False,False,False,False,False
3564,68,100.3,6754.35,True,True,False,True,False,True,False,False,False,False
3565,34,105.35,3540.65,True,False,False,True,False,True,False,False,False,False
3566,26,85.2,2184.6,True,True,False,True,False,True,False,False,False,False
3567,22,48.8,1054.6,False,False,False,False,True,False,False,False,False,True
3568,20,69.8,1540.35,False,False,False,True,False,False,False,False,False,False
3569,60,106.15,6411.25,False,False,False,True,False,True,False,False,False,False
3570,72,105.75,7629.85,False,True,False,True,True,False,False,False,False,False
3571,62,104.85,6312.9,False,True,False,True,False,True,False,False,False,False
3572,10,60.95,629.55,False,False,False,False,False,False,True,True,False,False
3573,31,81.15,2640.55,True,False,False,True,False,True,False,False,False,False
3574,70,90.15,6237.05,True,False,True,False,True,False,False,False,False,False
3575,71,90.1,6310.9,False,False,True,False,False,True,False,False,False,False
3576,69,74.1,5031.0,True,False,True,False,True,False,False,False,False,False
3577,1,85.05,85.05,False,False,False,True,False,True,False,False,True,True
3578,72,118.75,8672.45,False,False,True,True,False,False,False,False,False,False
3579,26,85.9,2196.45,False,False,False,True,True,False,False,False,False,False
3580,33,95.0,3008.15,False,False,False,True,True,False,False,False,False,False
3581,57,101.3,5779.6,False,False,True,True,True,False,False,False,False,False
3582,21,102.8,2110.15,False,False,False,True,False,True,False,False,False,True
3583,68,85.3,5560.0,False,False,True,False,False,False,False,False,False,False
3584,18,89.6,1633.0,True,True,False,True,True,False,False,False,False,False
3585,6,99.95,547.65,False,False,False,True,False,False,True,False,True,True
3586,18,56.25,969.85,True,False,False,False,False,False,True,False,False,False
3587,52,50.95,2610.65,False,True,False,False,False,False,False,False,False,False
3588,56,115.85,6567.9,True,False,True,True,False,False,True,False,False,False
3589,45,103.65,4747.85,True,False,False,True,False,False,False,False,False,False
3590,3,35.1,101.1,True,False,False,False,False,False,True,False,True,False
3591,65,99.1,6496.15,True,False,False,True,False,False,False,False,False,False
3592,63,67.25,4234.15,True,False,True,False,False,False,True,False,False,False
3593,1,59.55,59.55,True,False,False,False,False,False,True,False,True,False
3594,55,77.8,4323.35,True,False,True,False,False,False,False,False,False,False
3595,25,55.1,1466.1,True,True,False,False,False,False,True,False,False,False
3596,72,117.8,8684.8,True,True,False,True,False,False,False,False,False,True
3597,65,45.25,2933.95,False,False,True,False,False,False,True,False,False,False
3598,54,79.5,4370.25,False,False,False,True,False,True,False,False,False,True
3599,72,64.75,4804.75,False,False,True,False,False,False,False,False,False,False
3600,21,54.6,1125.2,True,False,False,False,False,False,False,False,False,False
3601,4,94.75,422.4,True,False,False,True,False,True,False,False,True,False
3602,3,79.65,251.75,True,False,False,True,False,False,False,False,True,True
3603,72,115.8,8332.15,True,False,True,True,True,False,False,False,False,False
3604,6,49.45,314.6,False,False,False,False,False,True,False,False,True,False
3605,52,83.8,4331.4,True,False,False,True,True,False,False,False,False,False
3606,69,95.35,6382.0,True,False,False,True,False,False,False,False,False,False
3607,8,94.7,740.3,True,False,False,True,False,True,False,True,False,True
3608,8,74.05,600.15,False,False,False,True,False,False,False,True,False,False
3609,63,89.6,5538.8,False,False,False,True,False,False,False,False,False,False
3610,60,116.6,7049.5,True,True,False,True,True,False,False,False,False,False
3611,12,54.2,690.5,False,False,False,False,False,False,False,True,False,False
3612,22,65.05,1427.55,True,False,False,False,False,False,True,False,False,False
3613,5,92.5,452.7,True,False,False,True,False,True,False,False,True,True
3614,71,71.0,5012.1,True,True,False,False,False,False,False,False,False,False
3615,2,75.55,166.3,False,False,False,True,False,True,False,False,True,True
3616,26,93.6,2404.1,True,False,False,True,False,True,False,False,False,False
3617,1,70.0,70.0,True,False,False,True,False,True,False,False,True,True
3618,1,24.4,24.4,False,False,False,False,False,False,True,False,True,False
3619,65,74.8,4820.15,True,False,True,False,False,False,False,False,False,True
3620,3,65.25,209.9,True,False,False,False,False,False,True,False,True,False
3621,13,50.55,610.75,True,False,False,False,False,False,True,False,False,False
3622,33,104.4,3409.6,False,False,False,True,False,True,False,False,False,True
3623,1,70.7,70.7,False,False,False,True,False,False,True,False,True,False
3624,4,45.25,155.35,True,False,False,False,False,False,True,False,True,False
3625,2,70.3,144.0,True,False,False,True,False,True,False,False,True,False
3626,72,108.95,7875.0,True,False,True,True,True,False,False,False,False,False
3627,15,86.2,1270.2,False,False,False,True,False,True,False,False,False,True
3628,30,51.2,1561.5,False,False,False,False,True,False,False,False,False,True
3629,32,74.75,2282.95,False,True,False,False,False,False,True,False,False,False
3630,22,75.8,1615.1,False,False,False,True,False,False,False,False,False,False
3631,42,25.1,1097.15,True,False,False,False,True,False,False,False,False,False
3632,8,44.45,369.3,False,False,False,False,False,False,True,True,False,False
3633,65,104.3,6725.3,False,False,True,True,True,False,False,False,False,False
3634,70,89.0,6293.2,False,False,True,False,False,False,False,False,False,False
3635,4,74.9,321.75,False,False,False,True,False,True,False,False,True,True
3636,2,74.9,147.15,False,False,False,True,True,False,False,False,True,True
3637,67,36.15,2434.45,False,False,True,False,False,False,False,False,False,False
3638,2,61.2,125.95,False,False,False,False,True,False,False,False,True,False
3639,46,35.05,1620.25,False,False,False,False,False,False,False,False,False,False
3640,25,100.25,2387.75,False,False,False,True,False,True,False,False,False,True
3641,13,44.0,659.35,True,False,False,False,False,False,True,False,False,False
3642,25,102.8,2660.2,False,False,False,True,False,False,True,False,False,True
3643,26,50.35,1285.8,True,True,False,False,False,False,True,False,False,False
3644,43,100.0,4211.55,True,True,False,True,False,True,False,False,False,True
3645,10,99.85,990.9,True,False,False,True,False,True,False,True,False,True
3646,2,94.2,193.8,False,False,False,True,False,False,False,False,True,True
3647,72,86.4,6058.95,False,False,True,False,False,False,False,False,False,False
3648,18,58.4,964.9,True,False,False,False,True,False,False,False,False,False
3649,9,83.85,790.15,True,False,False,True,False,True,False,True,False,True
3650,27,88.3,2467.75,False,False,False,True,True,False,False,False,False,True
3651,24,94.1,2322.85,True,False,False,True,False,True,False,False,False,False
3652,69,104.05,7262.0,True,True,False,True,False,False,False,False,False,True
3653,46,108.9,4854.3,False,False,True,True,True,False,False,False,False,False
3654,72,107.4,7748.75,False,False,True,True,False,False,False,False,False,False
3655,22,94.7,1914.9,True,False,False,True,True,False,False,False,False,True
3656,70,90.85,6470.1,False,False,False,True,False,True,False,False,False,False
3657,31,66.4,2019.8,True,False,False,False,True,False,False,False,False,False
3658,56,100.65,5688.05,False,False,False,True,False,False,False,False,False,True
3659,16,100.7,1522.7,False,False,False,True,False,False,False,False,False,False
3660,59,95.8,5655.45,False,False,True,True,False,True,False,False,False,False
3661,72,94.65,6747.35,True,False,False,True,False,True,False,False,False,False
3662,66,80.55,5265.1,False,False,True,False,False,False,False,False,False,True
3663,49,106.65,5174.35,False,False,True,True,True,False,False,False,False,False
3664,2,45.85,105.6,False,False,False,False,False,False,True,False,True,False
3665,21,104.35,2271.85,True,False,False,True,False,True,False,False,False,False
3666,54,55.45,2966.95,True,True,False,False,False,True,False,False,False,False
3667,24,78.85,1772.25,True,False,False,True,False,True,False,False,False,True
3668,1,61.15,61.15,True,False,False,False,False,True,False,False,True,False
3669,6,78.95,494.95,True,False,False,True,False,True,False,False,True,False
3670,1,44.45,44.45,False,False,False,False,False,False,True,False,True,True
3671,49,109.2,5290.45,True,True,False,True,True,False,False,False,False,False
3672,56,61.3,3346.8,False,False,True,False,True,False,False,False,False,False
3673,56,96.85,5219.65,False,False,False,True,False,True,False,False,False,False
3674,6,40.55,217.5,False,False,True,False,False,False,True,False,True,False
3675,50,108.25,5431.4,True,True,False,True,False,True,False,False,False,False
3676,58,105.05,6004.85,True,True,False,True,False,False,False,False,False,False
